Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Allocation_Strategy,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2025-06-24 19:02:25.770401,2025-06-24 19:02:26.801760,m5.24xlarge,,0.591500,spot,us-east-1,us-east-1f,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:27.630749,r5.24xlarge,,0.604800,spot,us-east-1,us-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:28.597022,r7a.24xlarge,,0.730300,spot,us-east-1,us-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:29.532806,m7i.24xlarge,,0.754800,spot,us-east-1,us-east-1d,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:30.353368,m6a.24xlarge,,0.814500,spot,us-east-1,us-east-1f,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:31.320605,r6i.24xlarge,,0.845200,spot,us-east-1,us-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:32.158212,r6a.24xlarge,,0.870800,spot,us-east-1,us-east-1a,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:33.175395,r7i.24xlarge,,0.889300,spot,us-east-1,us-east-1d,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:34.011353,c6i.32xlarge,,0.910700,spot,us-east-1,us-east-1f,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:34.962124,m6a.24xlarge,,0.944600,spot,us-east-1,us-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:35.805278,m6i.24xlarge,,0.967900,spot,us-east-1,us-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:36.761517,c5.24xlarge,,1.000700,spot,us-east-1,us-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:37.579769,m6i.24xlarge,,1.016400,spot,us-east-1,us-east-1a,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:38.520846,c5ad.24xlarge,,1.037200,spot,us-east-1,us-east-1f,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:39.461759,m7i.24xlarge,,1.037400,spot,us-east-1,us-east-1f,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:40.296703,m5.24xlarge,,1.063100,spot,us-east-1,us-east-1d,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:41.262735,m6a.24xlarge,,1.077000,spot,us-east-1,us-east-1d,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:42.108503,m6i.24xlarge,,1.086400,spot,us-east-1,us-east-1f,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:43.062129,c6a.24xlarge,,1.091000,spot,us-east-1,us-east-1f,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:43.988158,m5.24xlarge,,1.094800,spot,us-east-1,us-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:44.939981,m6i.24xlarge,,1.112500,spot,us-east-1,us-east-1d,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:45.818232,m5a.24xlarge,,1.122800,spot,us-east-1,us-east-1f,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:46.797176,m7a.24xlarge,,1.126700,spot,us-east-1,us-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:02:25.770401,2025-06-24 19:02:47.672277,m5a.24xlarge,,1.143700,spot,us-east-1,us-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
