Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Allocation_Strategy,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2025-06-25 22:58:20.915661,2025-06-25 22:58:20.915663,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.915800,2025-06-25 22:58:20.915803,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.919155,2025-06-25 22:58:20.919157,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.919237,2025-06-25 22:58:20.919239,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.919426,2025-06-25 22:58:20.919428,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.920603,2025-06-25 22:58:20.920606,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.920804,2025-06-25 22:58:20.920806,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.920939,2025-06-25 22:58:20.920940,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.924700,2025-06-25 22:58:20.924702,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.924734,2025-06-25 22:58:20.924737,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.925194,2025-06-25 22:58:20.925196,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.925346,2025-06-25 22:58:20.925347,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.925467,2025-06-25 22:58:20.925468,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.926878,2025-06-25 22:58:20.926880,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.927080,2025-06-25 22:58:20.927082,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.927213,2025-06-25 22:58:20.927216,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.930390,2025-06-25 22:58:20.930391,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.930419,2025-06-25 22:58:20.930420,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.930846,2025-06-25 22:58:20.930849,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:20.931061,2025-06-25 22:58:20.931064,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.058823,2025-06-25 22:58:21.058828,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.059280,2025-06-25 22:58:21.059295,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.059464,2025-06-25 22:58:21.059465,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.059627,2025-06-25 22:58:21.059629,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.063816,2025-06-25 22:58:21.063818,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.063858,2025-06-25 22:58:21.063861,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.064078,2025-06-25 22:58:21.064081,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.064231,2025-06-25 22:58:21.064232,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.065494,2025-06-25 22:58:21.065496,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.065713,2025-06-25 22:58:21.065716,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.065880,2025-06-25 22:58:21.065890,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.069250,2025-06-25 22:58:21.069252,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.069295,2025-06-25 22:58:21.069298,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.069741,2025-06-25 22:58:21.069742,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.069892,2025-06-25 22:58:21.069894,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.070030,2025-06-25 22:58:21.070031,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
