Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Allocation_Strategy,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2025-08-11 22:21:48.078432,2025-08-11 22:21:49.747199,c6id.24xlarge,,0,spot,sa-east-1,b,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-08-11 22:21:48.078432,2025-08-11 22:22:15.229685,r5ad.24xlarge,,0,spot,sa-east-1,a,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-08-11 22:21:48.078432,2025-08-11 22:22:15.236126,r5ad.24xlarge,,0,spot,sa-east-1,a,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-08-11 22:22:15.242578,2025-08-11 22:22:15.242581,r5ad.24xlarge,,0,spot,sa-east-1,a,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-08-11 22:22:15.245838,2025-08-11 22:22:15.245840,r5ad.24xlarge,,0,spot,sa-east-1,a,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-08-11 22:22:15.246055,2025-08-11 22:22:15.246058,r5ad.24xlarge,,0,spot,sa-east-1,a,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-08-11 22:22:15.246222,2025-08-11 22:22:15.246224,m5a.24xlarge,,0,spot,sa-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-08-11 22:22:15.246346,2025-08-11 22:22:15.246347,m5a.24xlarge,,0,spot,sa-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-08-11 22:22:15.247531,2025-08-11 22:22:15.247535,m5a.24xlarge,,0,spot,sa-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-08-11 22:22:15.247712,2025-08-11 22:22:15.247713,m5a.24xlarge,,0,spot,sa-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-08-11 22:22:15.247870,2025-08-11 22:22:15.247873,m5a.24xlarge,,0,spot,sa-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-08-11 22:22:15.251918,2025-08-11 22:22:15.251920,m5a.24xlarge,,0,spot,sa-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-08-11 22:22:15.251967,2025-08-11 22:22:15.251970,r5ad.24xlarge,,0,spot,sa-east-1,c,bt.A.x,lowest-price,,,,,,,REVOCATION
