Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Allocation_Strategy,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2025-06-24 18:34:21.107458,2025-06-24 18:34:22.010299,m5.24xlarge,,0.591500,spot,us-east-1,us-east-1f,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:34:21.107458,2025-06-24 18:34:22.865432,r5.24xlarge,,0.604800,spot,us-east-1,us-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:36:17.713911,2025-06-24 18:37:08.355043,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:12.214445,2025-06-24 18:37:08.407557,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:12.506157,2025-06-24 18:37:08.433482,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:12.279076,2025-06-24 18:37:08.526582,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:12.183118,2025-06-24 18:37:08.552779,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:14.633428,2025-06-24 18:37:08.559982,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:13.932950,2025-06-24 18:37:08.578286,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:13.017292,2025-06-24 18:37:08.602254,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:17.582048,2025-06-24 18:37:08.712189,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:14.911195,2025-06-24 18:37:08.728303,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:17.588979,2025-06-24 18:37:08.734660,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:13.022482,2025-06-24 18:37:08.752381,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:18.007628,2025-06-24 18:37:08.769121,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:12.188369,2025-06-24 18:37:08.817449,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:13.087922,2025-06-24 18:37:08.822674,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:12.198093,2025-06-24 18:37:08.836104,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:16.507814,2025-06-24 18:37:08.849747,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:16.764835,2025-06-24 18:37:08.881354,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:21.067149,2025-06-24 18:37:08.894023,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:19.108013,2025-06-24 18:37:08.926912,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:13.092832,2025-06-24 18:37:08.950315,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:12.203703,2025-06-24 18:37:08.955219,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:12.233587,2025-06-24 18:37:09.049625,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:14.749530,2025-06-24 18:37:09.077969,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:15.416299,2025-06-24 18:37:09.120915,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:12.552959,2025-06-24 18:37:09.141305,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:12.242975,2025-06-24 18:37:09.164685,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:12.739992,2025-06-24 18:37:09.190562,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:14.067700,2025-06-24 18:37:09.212365,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:13.128487,2025-06-24 18:37:09.247269,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:14.062018,2025-06-24 18:37:09.270178,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:36:12.467300,2025-06-24 18:37:09.294369,c5.24xlarge,,0.614900,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
