Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Allocation_Strategy,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2025-06-26 10:47:13.692022,2025-06-26 10:47:14.451615,m5ad.24xlarge,,,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InvalidFleetConfiguration
2025-06-26 10:47:13.692022,2025-06-26 10:47:15.009099,c6id.24xlarge,,,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InvalidFleetConfiguration
2025-06-26 10:47:13.692022,2025-06-26 10:47:15.608054,r5a.24xlarge,,,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InvalidFleetConfiguration
2025-06-26 10:47:13.692022,2025-06-26 10:47:15.977760,c5ad.24xlarge,,,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InvalidFleetConfiguration
2025-06-26 10:47:13.692022,2025-06-26 10:47:16.451369,r5ad.24xlarge,,,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InvalidFleetConfiguration
2025-06-26 10:47:13.692022,2025-06-26 10:47:16.839694,m6a.24xlarge,,1.462500,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:47:13.692022,2025-06-26 10:47:17.338312,m5a.24xlarge,,1.792600,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:47:13.692022,2025-06-26 10:47:17.687487,m5a.24xlarge,,1.886300,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:47:13.692022,2025-06-26 10:47:18.174718,c5.24xlarge,,1.895600,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:47:13.692022,2025-06-26 10:47:18.519814,r5ad.24xlarge,,1.992700,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:47:13.692022,2025-06-26 10:47:18.987763,m6a.24xlarge,,2.029900,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:47:13.692022,2025-06-26 10:47:19.345370,m5.24xlarge,,2.058400,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:47:13.692022,2025-06-26 10:47:19.793604,c6a.24xlarge,,2.146000,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:47:13.692022,2025-06-26 10:47:20.245767,c5.24xlarge,,2.186800,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:47:13.692022,2025-06-26 10:47:20.685471,m6a.24xlarge,,2.187000,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:47:13.692022,2025-06-26 10:47:21.166639,r5a.24xlarge,,2.238200,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:47:13.692022,2025-06-26 10:47:21.612359,m5ad.24xlarge,,2.351400,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:47:13.692022,2025-06-26 10:47:22.093501,m5.24xlarge,,2.382700,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:47:13.692022,2025-06-26 10:47:22.438863,c5.24xlarge,,2.640300,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:47:13.692022,2025-06-26 10:47:22.953314,m5.24xlarge,,2.684100,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:47:13.692022,2025-06-26 10:47:23.340046,m5ad.24xlarge,,2.696800,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:47:13.692022,2025-06-26 10:47:23.859475,c6a.24xlarge,,2.697300,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:47:13.692022,2025-06-26 10:47:24.217021,r5ad.24xlarge,,2.767600,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:47:13.692022,2025-06-26 10:47:24.690767,c6i.32xlarge,,2.847400,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:47:13.692022,2025-06-26 10:47:25.132974,c6i.32xlarge,,2.878700,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:30.744137,m5ad.24xlarge,,,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InvalidFleetConfiguration
2025-06-26 10:48:30.032434,2025-06-26 10:48:31.109690,c6id.24xlarge,,,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InvalidFleetConfiguration
2025-06-26 10:48:30.032434,2025-06-26 10:48:31.734940,r5a.24xlarge,,,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InvalidFleetConfiguration
2025-06-26 10:48:30.032434,2025-06-26 10:48:32.222000,c5ad.24xlarge,,,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InvalidFleetConfiguration
2025-06-26 10:48:30.032434,2025-06-26 10:48:32.581933,r5ad.24xlarge,,,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InvalidFleetConfiguration
2025-06-26 10:48:30.032434,2025-06-26 10:48:33.112201,m6a.24xlarge,,1.462500,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:33.446170,m5a.24xlarge,,1.792600,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:48:30.032434,2025-06-26 10:48:33.959516,m5a.24xlarge,,1.886300,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:34.292684,c5.24xlarge,,1.895600,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:48:30.032434,2025-06-26 10:48:34.816489,r5ad.24xlarge,,1.992700,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:35.173562,m6a.24xlarge,,2.029900,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:35.661792,m5.24xlarge,,2.058400,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:48:30.032434,2025-06-26 10:48:36.002334,c6a.24xlarge,,2.146000,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:36.526419,c5.24xlarge,,2.186800,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:37.051368,m6a.24xlarge,,2.187000,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:48:30.032434,2025-06-26 10:48:37.499557,r5a.24xlarge,,2.238200,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:38.007149,m5ad.24xlarge,,2.351400,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:38.371733,m5.24xlarge,,2.382700,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:38.865417,c5.24xlarge,,2.640300,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:39.203746,m5.24xlarge,,2.684100,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:39.706768,m5ad.24xlarge,,2.696800,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:48:30.032434,2025-06-26 10:48:40.064554,c6a.24xlarge,,2.697300,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:48:30.032434,2025-06-26 10:48:40.555735,r5ad.24xlarge,,2.767600,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:48:30.032434,2025-06-26 10:48:40.925110,c6i.32xlarge,,2.847400,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:48:30.032434,2025-06-26 10:48:41.423108,c6i.32xlarge,,2.878700,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:41.905157,m5a.24xlarge,,2.909200,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:42.247176,r5a.24xlarge,,2.932900,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:48:30.032434,2025-06-26 10:48:42.761837,r5n.24xlarge,,2.942200,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:43.164515,c7i.48xlarge,,2.969100,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:48:30.032434,2025-06-26 10:48:43.730742,c5a.24xlarge,,2.983900,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:44.069472,c5a.24xlarge,,3.000100,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:48:30.032434,2025-06-26 10:48:44.643866,c6a.24xlarge,,3.071100,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:45.076219,r5.24xlarge,,3.277800,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:45.561845,c7i.48xlarge,,3.313200,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,MaxSpotInstanceCountExceeded
2025-06-26 10:48:30.032434,2025-06-26 10:48:45.911855,r5.24xlarge,,3.333900,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:48:30.032434,2025-06-26 10:48:46.384659,c5a.24xlarge,,3.350300,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:46.877632,c7i.48xlarge,,3.381700,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,MaxSpotInstanceCountExceeded
2025-06-26 10:48:30.032434,2025-06-26 10:48:47.263970,m7i.24xlarge,,3.390400,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:47.827970,m6i.24xlarge,,3.499100,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-26 10:48:30.032434,2025-06-26 10:48:48.189377,r5.24xlarge,,3.521900,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:48.756358,c6in.24xlarge,,3.525700,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:49.166617,c6in.24xlarge,,3.588800,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:49.663958,c6i.32xlarge,,3.604900,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:50.047841,m7i.24xlarge,,3.636100,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:50.577181,r7i.24xlarge,,3.679200,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:48:30.032434,2025-06-26 10:48:50.929463,m6i.24xlarge,,3.773300,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-26 10:49:36.270291,2025-06-26 10:49:36.926287,m5ad.24xlarge,,,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InvalidFleetConfiguration
2025-06-26 10:49:36.270291,2025-06-26 10:49:37.291757,c6id.24xlarge,,,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InvalidFleetConfiguration
