Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Allocation_Strategy,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2025-06-24 19:09:54.733973,2025-06-24 19:11:11.522623,m5.24xlarge,,0.5915,spot,us-east-1,f,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:11:13.477520,r5.24xlarge,,0.6048,spot,us-east-1,c,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:13:37.235856,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-24 19:09:54.733973,2025-06-24 19:13:39.124936,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-24 19:09:54.733973,2025-06-24 19:13:41.122544,r7a.24xlarge,,0.7303,spot,us-east-1,c,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:13:43.032155,m7i.24xlarge,,0.7548,spot,us-east-1,d,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:13:44.665601,r6a.24xlarge,,0.7979,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-24 19:09:54.733973,2025-06-24 19:13:46.569420,m6a.24xlarge,,0.8145,spot,us-east-1,f,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:13:48.738136,c5.24xlarge,,0.8244,spot,us-east-1,a,bt.A.x,lowest-price,,,,,,,MaxSpotInstanceCountExceeded
2025-06-24 19:09:54.733973,2025-06-24 19:13:50.708725,r6i.24xlarge,,0.8452,spot,us-east-1,c,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:13:52.956259,c5.24xlarge,,0.8473,spot,us-east-1,d,bt.A.x,lowest-price,,,,,,,MaxSpotInstanceCountExceeded
2025-06-24 19:09:54.733973,2025-06-24 19:13:54.751929,r6a.24xlarge,,0.8708,spot,us-east-1,a,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:13:56.687267,r7i.24xlarge,,0.8893,spot,us-east-1,d,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:14:33.576803,c6i.32xlarge,,0.9107,spot,us-east-1,f,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:14:35.505813,c6i.32xlarge,,0.9107,spot,us-east-1,f,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:14:37.376784,m6a.24xlarge,,0.9446,spot,us-east-1,c,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:14:39.617127,m6i.24xlarge,,0.9679,spot,us-east-1,c,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:14:41.367687,m5a.24xlarge,,0.968,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
2025-06-24 19:09:54.733973,2025-06-24 19:14:43.212927,c5.24xlarge,,1.0007,spot,us-east-1,c,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:14:45.281732,m6i.24xlarge,,1.0164,spot,us-east-1,a,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:15:06.650635,c5ad.24xlarge,,1.0372,spot,us-east-1,f,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:15:08.746034,c5ad.24xlarge,,1.0372,spot,us-east-1,f,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:15:10.659657,m7i.24xlarge,,1.0374,spot,us-east-1,f,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 19:09:54.733973,2025-06-24 19:15:12.452798,c5d.24xlarge,,1.0528,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,InsufficientFreeAddressesInSubnet
