Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Allocation_Strategy,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2025-06-24 18:31:48.836330,2025-06-24 18:31:49.305615,m6a.24xlarge,,1.382500,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:31:48.836330,2025-06-24 18:31:49.750599,m5a.24xlarge,,1.618600,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:31:48.836330,2025-06-24 18:31:50.259139,c5.24xlarge,,1.879900,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:31:48.836330,2025-06-24 18:31:50.757695,m5a.24xlarge,,1.922100,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:31:48.836330,2025-06-24 18:31:51.141203,r5ad.24xlarge,,1.940600,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:31:48.836330,2025-06-24 18:31:51.631086,m6a.24xlarge,,2.043600,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:31:48.836330,2025-06-24 18:31:51.955716,c6a.24xlarge,,2.117900,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:31:48.836330,2025-06-24 18:31:52.434314,c5.24xlarge,,2.126200,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:31:48.836330,2025-06-24 18:31:52.813688,r5a.24xlarge,,2.228600,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:31:48.836330,2025-06-24 18:31:53.325098,m5ad.24xlarge,,2.349500,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:32:33.981934,2025-06-24 18:33:28.729290,m5.24xlarge,,2.059700,spot,sa-east-1,a,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:32:36.212869,2025-06-24 18:33:28.779958,m5.24xlarge,,2.059700,spot,sa-east-1,a,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:32:35.130814,2025-06-24 18:33:28.813529,m5.24xlarge,,2.059700,spot,sa-east-1,a,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:32:40.635395,2025-06-24 18:33:28.826131,m5.24xlarge,,2.390000,spot,sa-east-1,c,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:32:42.057212,2025-06-24 18:33:28.913848,m5.24xlarge,,2.390000,spot,sa-east-1,c,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:32:38.962327,2025-06-24 18:33:28.926462,r5a.24xlarge,,2.228600,spot,sa-east-1,c,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:32:34.252374,2025-06-24 18:33:28.988839,m5.24xlarge,,2.059700,spot,sa-east-1,a,bt.A.x,lowest-price,,,,,,,REVOCATION
