Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Allocation_Strategy,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2025-06-24 18:58:53.214558,2025-06-24 18:58:53.655468,m6a.24xlarge,,1.382500,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:58:53.214558,2025-06-24 18:58:54.007127,m5a.24xlarge,,1.618600,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:58:53.214558,2025-06-24 18:58:54.485941,c5.24xlarge,,1.879900,spot,sa-east-1,sa-east-1a,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:58:53.214558,2025-06-24 18:58:54.985280,m5a.24xlarge,,1.922100,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:58:53.214558,2025-06-24 18:58:55.334123,r5ad.24xlarge,,1.940600,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:58:53.214558,2025-06-24 18:58:55.864536,m6a.24xlarge,,2.043600,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:58:53.214558,2025-06-24 18:58:56.215206,c6a.24xlarge,,2.117900,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:58:53.214558,2025-06-24 18:58:56.713302,c5.24xlarge,,2.126200,spot,sa-east-1,sa-east-1b,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:58:53.214558,2025-06-24 18:58:57.041369,r5a.24xlarge,,2.228600,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:58:53.214558,2025-06-24 18:58:57.514400,m5ad.24xlarge,,2.349500,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:58:53.214558,2025-06-24 18:58:57.834213,m5.24xlarge,,2.373800,spot,sa-east-1,sa-east-1c,,lowest-price,,,,,,,InsufficientInstanceCapacity
