Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Allocation_Strategy,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2025-06-24 18:42:35.289755,2025-06-24 18:43:57.074627,m5.24xlarge,,0.5915,spot,us-east-1,f,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:42:35.289755,2025-06-24 18:43:59.011994,r5.24xlarge,,0.6048,spot,us-east-1,c,bt.A.x,lowest-price,,,,,,,InsufficientInstanceCapacity
2025-06-24 18:45:55.847229,2025-06-24 18:45:55.847233,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:45:55.851415,2025-06-24 18:45:55.851418,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:45:55.851649,2025-06-24 18:45:55.851652,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:45:55.851815,2025-06-24 18:45:55.851817,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:45:55.853069,2025-06-24 18:45:55.853072,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:45:55.853296,2025-06-24 18:45:55.853299,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:45:55.853460,2025-06-24 18:45:55.853461,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:45:55.856973,2025-06-24 18:45:55.856976,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:45:55.857052,2025-06-24 18:45:55.857054,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:45:55.857238,2025-06-24 18:45:55.857240,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:45:55.857364,2025-06-24 18:45:55.857365,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:45:55.857482,2025-06-24 18:45:55.857484,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-24 18:45:55.858513,2025-06-24 18:45:55.858514,c5.24xlarge,,0.6149,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
